article_id,entity,label,dataset,cui,preferred_name,rootSource,semantic_types
PMC7731834,pancreatic cancers,PROBLEM,PMC,C0346647,Malignant neoplasm of pancreas,MTH,Neoplastic Process
PMC7731834,eus screening,TEST,PMC,,,,
PMC7731834,patients iespcq scores,TEST,PMC,,,,
PMC7731834,screening,TEST,PMC,C1710032,Screening,MTH,Health Care Activity
PMC7731834,malignancy,PROBLEM,PMC,C0006826,Malignant Neoplasms,MTH,Neoplastic Process
PMC7731834,screening eus,TEST,PMC,,,,
PMC7731834,eus,TEST,PMC,C0376443,Endoscopic Ultrasound,MTH,Diagnostic Procedure
PMC7731834,any pcs,PROBLEM,PMC,,,,
PMC7731834,a moderate or highrisk population,PROBLEM,PMC,,,,
PMC7731834,a,TEST,PMC,,,,
PMC7731834,the eus procedure,TREATMENT,PMC,,,,
PMC7731834,genetic counseling,TREATMENT,PMC,C0017382,Genetic Counseling,MTH,Therapeutic or Preventive Procedure
PMC7731834,psychological symptoms,PROBLEM,PMC,C0233397,Psychological symptom,SNOMEDCT_US,Sign or Symptom
PMC7731834,screening,TEST,PMC,C1710032,Screening,MTH,Health Care Activity
PMC7731834,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC7731834,screening,TEST,PMC,C1710032,Screening,MTH,Health Care Activity
PMC7731834,endoscopic ultrasound,TEST,PMC,C0376443,Endoscopic Ultrasound,MTH,Diagnostic Procedure
PMC7731834,computer tomographymagnetic,TEST,PMC,,,,
PMC7731834,such screening,TEST,PMC,C1978523,"Maternal screen for fetal abnormalities such as Open Neural Tube Defects, Trisomy 21 or Trisomy 18 panel",MTH,Laboratory Procedure
PMC7731834,our study,TEST,PMC,,,,
PMC7731834,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC7731834,eus,TEST,PMC,C0376443,Endoscopic Ultrasound,MTH,Diagnostic Procedure
PMC7731834,any pcs,PROBLEM,PMC,,,,
PMC7731834,a moderate or highrisk population,PROBLEM,PMC,,,,
PMC7731834,a,TEST,PMC,,,,
PMC7731834,the eus procedure,TREATMENT,PMC,,,,
PMC7731834,genetic counseling,TREATMENT,PMC,C0017382,Genetic Counseling,MTH,Therapeutic or Preventive Procedure
PMC7731834,psychological symptoms,PROBLEM,PMC,C0233397,Psychological symptom,SNOMEDCT_US,Sign or Symptom
PMC6212542,pancreatic adenocarcinoma,PROBLEM,PMC,C0281361,Adenocarcinoma of pancreas,SNOMEDCT_US,Neoplastic Process
PMC6212542,cancer death,PROBLEM,PMC,C4722463,Cancer-Related Death,MTH,Finding
PMC6212542,curative resection,TREATMENT,PMC,,,,
PMC6212542,surgical palliation,TREATMENT,PMC,,,,
PMC6212542,a procedure,TREATMENT,PMC,C1546467,Act Class - procedure,MTH,Occupational Activity
PMC6212542,relieving symptoms,PROBLEM,PMC,C0436325,Food relieves symptom,SNOMEDCT_US,Finding
PMC6212542,management,TREATMENT,PMC,C0376636,Disease Management,MTH,Health Care Activity
PMC6212542,the palliative management,TREATMENT,PMC,C4683871,"Malignant Bowel Obstruction, Best Supportive Care Palliative Team Management",NCI,Finding
PMC6212542,unresectable pancreatic cancer,PROBLEM,PMC,C0854776,Pancreatic carcinoma non-resectable,MDR,Neoplastic Process
PMC6212542,obstructive jaundice,PROBLEM,PMC,C0022354,"Jaundice, Obstructive",MTH,Disease or Syndrome
PMC6212542,duodenal obstruction,PROBLEM,PMC,C0013292,Duodenal Obstruction,MTH,Disease or Syndrome
PMC6212542,pain control,TREATMENT,PMC,C1304888,Pain control,MTH,Therapeutic or Preventive Procedure
PMC6212542,celiac plexus block,TREATMENT,PMC,C0472438,Celiac plexus block,SNOMEDCT_US,Therapeutic or Preventive Procedure
PMC6212542,surgical bypasses,TREATMENT,PMC,C2461341,Medical and Surgical @ Eye @ Bypass,ICD10PCS,Therapeutic or Preventive Procedure
PMC6212542,both biliary and duodenal obstructions,PROBLEM,PMC,,,,
PMC6212542,considerable perioperative morbidity,PROBLEM,PMC,,,,
PMC6212542,laparoscopically,TREATMENT,PMC,C0860487,Laparoscopically assisted hysterectomy,MDR,Therapeutic or Preventive Procedure
PMC6212542,selfexpanding metal stents,TREATMENT,PMC,,,,
PMC6212542,biliary drainage,TREATMENT,PMC,C0400745,Biliary drainage (procedure),MTH,Therapeutic or Preventive Procedure
PMC6212542,low morbidity,PROBLEM,PMC,C0580967,Morbidity index low,SNOMEDCT_US,Finding
PMC6212542,surgical gastrojejunostomy,TREATMENT,PMC,C4065014,"gastroscopy: post-surgical gastrojejunostomy, Billroth II",MEDCIN,Diagnostic Procedure
PMC6212542,duodenal obstruction,PROBLEM,PMC,C0013292,Duodenal Obstruction,MTH,Disease or Syndrome
PMC6212542,endoscopic stenting,TREATMENT,PMC,C0842857,Endoscopic stenting of biliary tract,ICD10AM,Therapeutic or Preventive Procedure
PMC6212542,good symptom relief,PROBLEM,PMC,C5244552,polyethylene glycol 400 10 MG/ML / tetrahydrozoline hydrochloride 0.5 MG/ML / zinc sulfate 2.5 MG/ML Ophthalmic Solution,RXNORM,Clinical Drug
PMC6212542,the palliative procedure,TREATMENT,PMC,C1285158,Palliative procedure,SNOMEDCT_US,Therapeutic or Preventive Procedure
PMC6212542,life management,TREATMENT,PMC,C3887429,Life management service,SNOMEDCT_US,Health Care Activity
PMC6212542,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC6212542,an extremely aggressive disease,PROBLEM,PMC,,,,
PMC6212542,a curable operation,TREATMENT,PMC,,,,
PMC6212542,treatment decisions,TREATMENT,PMC,C5934487,Participates in treatment decisions,NOC,Finding
PMC6212542,reducing morbidity,PROBLEM,PMC,,,,
PMC6212542,a palliative treatment,TREATMENT,PMC,C0920416,cancer palliative treatment,CHV,Therapeutic or Preventive Procedure
PMC6212542,durable symptom resolution,PROBLEM,PMC,,,,
PMC6212542,palliative treatment,TREATMENT,PMC,C0030231,Palliative Care,MTH,Therapeutic or Preventive Procedure
PMC6212542,obstructive jaundice,PROBLEM,PMC,C0022354,"Jaundice, Obstructive",MTH,Disease or Syndrome
PMC6212542,duodenal obstruction,PROBLEM,PMC,C0013292,Duodenal Obstruction,MTH,Disease or Syndrome
PMC6212542,pain,PROBLEM,PMC,C0030193,Pain,MTH,Sign or Symptom
PMC6212542,surgical palliation,TREATMENT,PMC,,,,
PMC6212542,nonoperative palliative interventions,TREATMENT,PMC,,,,
PMC6212542,surgical bypasses,TREATMENT,PMC,C2461341,Medical and Surgical @ Eye @ Bypass,ICD10PCS,Therapeutic or Preventive Procedure
PMC6212542,both biliary and duodenal obstructions,PROBLEM,PMC,,,,
PMC6212542,considerable perioperative morbidity,PROBLEM,PMC,,,,
PMC6212542,laparoscopically,TREATMENT,PMC,C0860487,Laparoscopically assisted hysterectomy,MDR,Therapeutic or Preventive Procedure
PMC6212542,sems,TREATMENT,PMC,C0262878,"Microscopes, Electron, Scanning",MTH,Medical Device
PMC6212542,biliary drainage,TREATMENT,PMC,C0400745,Biliary drainage (procedure),MTH,Therapeutic or Preventive Procedure
PMC6212542,low morbidity,PROBLEM,PMC,C0580967,Morbidity index low,SNOMEDCT_US,Finding
PMC6212542,jaundice,PROBLEM,PMC,C2010848,jaundice,MTH,Finding
PMC6212542,pruritus,PROBLEM,PMC,C0033774,Pruritus,MTH,Sign or Symptom
PMC6212542,surgical gj,TREATMENT,PMC,,,,
PMC6212542,duodenal obstruction,PROBLEM,PMC,C0013292,Duodenal Obstruction,MTH,Disease or Syndrome
PMC6212542,endoscopic stenting,TREATMENT,PMC,C0842857,Endoscopic stenting of biliary tract,ICD10AM,Therapeutic or Preventive Procedure
PMC6212542,nausea,PROBLEM,PMC,C0027497,Nausea,MTH,Sign or Symptom
PMC6212542,emesis,PROBLEM,PMC,C2825053,Emesis [PE],MTH,Physiologic Function
PMC6212542,regional neurolysis of celiac plexus,TREATMENT,PMC,,,,
PMC6212542,better,TREATMENT,PMC,C0332272,Better,MTH,Qualitative Concept
PMC6212542,the palliative procedure,TREATMENT,PMC,C1285158,Palliative procedure,SNOMEDCT_US,Therapeutic or Preventive Procedure
PMC6212542,life management,TREATMENT,PMC,C3887429,Life management service,SNOMEDCT_US,Health Care Activity
PMC8267412,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC8267412,a lethal condition,PROBLEM,PMC,,,,
PMC8267412,poor outcomes,PROBLEM,PMC,C3841289,Previous poor pregnancy outcome,LNC,Finding
PMC8267412,early symptoms,PROBLEM,PMC,C0343666,Early congenital syphilis with symptoms,MTH,Disease or Syndrome
PMC8267412,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC8267412,heparan,TREATMENT,PMC,C2327880,Heparan,FMA,Biologically Active Substance
PMC8267412,tumors,PROBLEM,PMC,C0027651,Neoplasms,MTH,Neoplastic Process
PMC8267412,the tumor microenvironment,PROBLEM,PMC,C2936626,Tumor Microenvironment,MSH,Natural Phenomenon or Process
PMC8267412,heparan sulfated proteoglycans,TREATMENT,PMC,C0062503,Heparan Sulfate Proteoglycans,MTH,"Amino Acid, Peptide, or Protein, Biologically Active Substance"
PMC8267412,growth factors,PROBLEM,PMC,C0018284,Growth Factor,MTH,"Amino Acid, Peptide, or Protein, Biologically Active Substance"
PMC8267412,tumor progression,PROBLEM,PMC,C0178874,Tumor Progression,MTH,Neoplastic Process
PMC8267412,glypicans syndecans,PROBLEM,PMC,,,,
PMC8267412,perlecan,TREATMENT,PMC,C0136134,perlecan,MTH,"Amino Acid, Peptide, or Protein"
PMC8267412,extracellular matrix modifying enzymes,TREATMENT,PMC,,,,
PMC8267412,heparanases,TREATMENT,PMC,C0062505,heparanase,MTH,"Amino Acid, Peptide, or Protein, Enzyme"
PMC8267412,sulfatases,TREATMENT,PMC,C0038717,Sulfatases,MTH,"Amino Acid, Peptide, or Protein, Enzyme"
PMC8267412,potential diagnostics,TEST,PMC,C0492946,"MEDIA, POTENTIATING FOR IN VITRO DIAGNOSTIC USE",SPN,Medical Device
PMC8267412,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC8267412,an analysis,TEST,PMC,C0936012,Analysis,MTH,Research Activity
PMC8267412,a multidimensional cancer genomics,TREATMENT,PMC,,,,
PMC8267412,heparan sulfated proteoglycanrelated genes,TREATMENT,PMC,,,,
PMC8267412,precision medicine,TREATMENT,PMC,C2718059,Precision Medicine,MSH,Therapeutic or Preventive Procedure
PMC8267412,cancer,PROBLEM,PMC,C0998265,Cancer <Cancridae>,MTH,Eukaryote
PMC8267412,a cuttingedge approach,TREATMENT,PMC,,,,
PMC8267412,pathology,PROBLEM,PMC,C0030664,Pathology,MTH,Biomedical Occupation or Discipline
PMC8267412,liquid biopsy,TEST,PMC,C4505151,Liquid Biopsy,MSH,Diagnostic Procedure
PMC8267412,blood sampling,TEST,PMC,C0190979,Venous blood sampling,MTH,Diagnostic Procedure
PMC8267412,specific markers,PROBLEM,PMC,C1300030,Cancer diagnosis based on specific tumor markers,SNOMEDCT_US,Finding
PMC8267412,treatment response,TREATMENT,PMC,C2127121,treatment response or compliance,MEDCIN,Finding
PMC8267412,resistance mechanisms,TREATMENT,PMC,C0236104,RESISTANCE MECHANISM DISORDERS,WHO,Disease or Syndrome
PMC8267412,circulating markers,TEST,PMC,C5944749,DNA next-generation sequencing of tumor methylation markers present in cell-free circulating tumor DNA in pan-solid tumor,CPT,Laboratory Procedure
PMC8267412,metastatic relapse,PROBLEM,PMC,C5667237,Recurrent Metastatic Melanoma,NCI,Neoplastic Process
PMC8267412,screening,TREATMENT,PMC,C1710032,Screening,MTH,Health Care Activity
PMC8267412,minimally invasive lowcost liquid biopsy,TREATMENT,PMC,,,,
PMC8267412,cancer,PROBLEM,PMC,C0998265,Cancer <Cancridae>,MTH,Eukaryote
PMC8267412,hspgs,PROBLEM,PMC,C0062503,Heparan Sulfate Proteoglycans,MTH,"Amino Acid, Peptide, or Protein, Biologically Active Substance"
PMC8267412,hspgs,PROBLEM,PMC,C0062503,Heparan Sulfate Proteoglycans,MTH,"Amino Acid, Peptide, or Protein, Biologically Active Substance"
PMC8267412,gpc1,TEST,PMC,C1415193,GPC1 gene,MTH,Gene or Genome
PMC8267412,gpc5,TEST,PMC,C1415197,GPC5 gene,MTH,Gene or Genome
PMC8267412,sdc3,PROBLEM,PMC,C1419893,SDC3 gene,MTH,Gene or Genome
PMC8267412,hspg2,PROBLEM,PMC,C1415793,HSPG2 gene,MTH,Gene or Genome
PMC8267412,some hspgrelated proteins,PROBLEM,PMC,,,,
PMC8267412,heparanase,TEST,PMC,C0062505,heparanase,MTH,"Amino Acid, Peptide, or Protein, Enzyme"
PMC8267412,four multidimensional cancer genomics data sets,PROBLEM,PMC,,,,
PMC8267412,cbioportal applications,TREATMENT,PMC,,,,
PMC8267412,gpc1,TEST,PMC,C1415193,GPC1 gene,MTH,Gene or Genome
PMC8267412,gpc2,TEST,PMC,C1415194,GPC2 gene,MTH,Gene or Genome
PMC8267412,gpc3,TEST,PMC,C1415195,GPC3 gene,MTH,Gene or Genome
PMC8267412,gpc4,TEST,PMC,C1415196,GPC4 gene,MTH,Gene or Genome
PMC8267412,gpc5,TEST,PMC,C1415197,GPC5 gene,MTH,Gene or Genome
PMC8267412,gpc6,TEST,PMC,C1415198,GPC6 gene,MTH,Gene or Genome
PMC8267412,sulf1,TEST,PMC,C1426908,SULF1 gene,MTH,Gene or Genome
PMC8267412,sulf2,TEST,PMC,C1426909,SULF2 gene,MTH,Gene or Genome
PMC8267412,hs6st1,TEST,PMC,C1415734,HS6ST1 gene,MTH,Gene or Genome
PMC8267412,ndst1,PROBLEM,PMC,C1417617,NDST1 gene,MTH,Gene or Genome
PMC8267412,ndst2,PROBLEM,PMC,C1417618,NDST2 gene,MTH,Gene or Genome
PMC8267412,ndst3,PROBLEM,PMC,C1417619,NDST3 gene,MTH,Gene or Genome
PMC8267412,ndst4,PROBLEM,PMC,C1427123,NDST4 gene,MTH,Gene or Genome
PMC8267412,hpse,PROBLEM,PMC,C1367469,HPSE gene,MTH,Gene or Genome
PMC8267412,a low copy number,PROBLEM,PMC,C5560397,"cytogenomic constitutional analysis for copy number, variants, low-pass sequencing analysis",MEDCIN,Finding
PMC8267412,hspg2,TEST,PMC,C1415793,HSPG2 gene,MTH,Gene or Genome
PMC8267412,gpc1,TEST,PMC,C1415193,GPC1 gene,MTH,Gene or Genome
PMC8267412,sdc2,TEST,PMC,C1419892,SDC2 gene,MTH,Gene or Genome
PMC8267412,sulf2,TEST,PMC,C1426909,SULF2 gene,MTH,Gene or Genome
PMC8267412,mutations,PROBLEM,PMC,C0026882,Mutation,MTH,Genetic Function
PMC8267412,next generation sequencing technologies,TREATMENT,PMC,,,,
PMC8267412,hspgrelated proteins,PROBLEM,PMC,,,,
PMC8267412,liquid biopsy,TEST,PMC,C4505151,Liquid Biopsy,MSH,Diagnostic Procedure
PMC8267412,precision medicine,TREATMENT,PMC,C2718059,Precision Medicine,MSH,Therapeutic or Preventive Procedure
PMC11807416,a common complication,PROBLEM,PMC,C4086602,Most Common Complication After Surgery for Prostate Cancer,NCI,Intellectual Product
PMC11807416,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC11807416,obstructing oral intake,PROBLEM,PMC,,,,
PMC11807416,duodenal stenting,TREATMENT,PMC,C0940360,Duodenal stent,SNOMEDCT_US,Medical Device
PMC11807416,palliative intervention,TREATMENT,PMC,,,,
PMC11807416,minimally invasive symptom relief,TREATMENT,PMC,,,,
PMC11807416,systemic chemotherapy,TREATMENT,PMC,C1883256,Systemic Chemotherapy,NCI,Therapeutic or Preventive Procedure
PMC11807416,stent patency,TREATMENT,PMC,C0449591,Stent patency,SNOMEDCT_US,Spatial Concept
PMC11807416,this study,TEST,PMC,C3172868,Was this on a farm:Find:Pt:^Patient:Nom:PEG Study,LNC,Clinical Attribute
PMC11807416,tumorrelated factors,PROBLEM,PMC,,,,
PMC11807416,uncovered duodenal stents,TREATMENT,PMC,,,,
PMC11807416,malignant duodenal stenosis,PROBLEM,PMC,C0940344,Malignant intrinsic appearance of duodenal stenosis,MTHMST,Finding
PMC11807416,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC11807416,a retrospective cohort study,TEST,PMC,C2985505,Retrospective Cohort Study,NCI,Research Activity
PMC11807416,placement,TREATMENT,PMC,C1524072,Placement,MTH,Qualitative Concept
PMC11807416,22 mm uncovered duodenal stents,TREATMENT,PMC,,,,
PMC11807416,the primary tumor,PROBLEM,PMC,C4745081,New Primary Tumor,NCI,Finding
PMC11807416,intestinal reconstruction,TREATMENT,PMC,C1293524,Large intestine reconstruction,SNOMEDCT_US,Therapeutic or Preventive Procedure
PMC11807416,tumor characteristics,PROBLEM,PMC,C5444687,GCT Survival Characteristics Table,MTH,Intellectual Product
PMC11807416,procedural details,TREATMENT,PMC,C5204320,Surgical Procedure Details,NCI,Intellectual Product
PMC11807416,univariate and multivariate analyses,TEST,PMC,,,,
PMC11807416,stent patency,TREATMENT,PMC,C0449591,Stent patency,SNOMEDCT_US,Spatial Concept
PMC11807416,the kaplanmeier method,TEST,PMC,,,,
PMC11807416,cox proportional,TREATMENT,PMC,C0010235,Cox Proportional Hazards Models,MSH,Quantitative Concept
PMC11807416,the mean patency,TREATMENT,PMC,,,,
PMC11807416,uncovered duodenal stents,TREATMENT,PMC,,,,
PMC11807416,stent occlusion,PROBLEM,PMC,C0919560,Stent occlusion,MDR,Pathologic Function
PMC11807416,univariate analysis,TEST,PMC,C0683962,univariate statistics,CHV,Research Activity
PMC11807416,prior placement,TREATMENT,PMC,C2114504,previous stent placement,MEDCIN,Finding
PMC11807416,transpapillary biliary plastic stents,TREATMENT,PMC,,,,
PMC11807416,reduced stent patency,PROBLEM,PMC,,,,
PMC11807416,multivariate analysis,TEST,PMC,C0026777,Multivariate Analysis,MSH,Quantitative Concept
PMC11807416,shorter patency,PROBLEM,PMC,,,,
PMC11807416,tumor size,PROBLEM,PMC,C0475440,Tumor size,MTH,Finding
PMC11807416,chemotherapy administration,TREATMENT,PMC,C3665478,chemotherapy administration,MEDCIN,Health Care Activity
PMC11807416,duodenal stenosis,PROBLEM,PMC,C0238093,Stenosis of duodenum,MTH,Anatomical Abnormality
PMC11807416,stent patency,TREATMENT,PMC,C0449591,Stent patency,SNOMEDCT_US,Spatial Concept
PMC11807416,prior placement,TREATMENT,PMC,C2114504,previous stent placement,MEDCIN,Finding
PMC11807416,transpapillary biliary plastic stents,TREATMENT,PMC,,,,
PMC11807416,uncovered duodenal stents,TREATMENT,PMC,,,,
PMC11807416,malignant duodenal stenosis,PROBLEM,PMC,C0940344,Malignant intrinsic appearance of duodenal stenosis,MTHMST,Finding
PMC11807416,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC11807416,procedural planning,TREATMENT,PMC,C0580720,Operative procedure planned,SNOMEDCT_US,Finding
PMC11807416,alternative biliary drainage methods,TREATMENT,PMC,,,,
PMC11807416,stent performance,TREATMENT,PMC,C2114506,total number of previous stent placements performed (#___),MEDCIN,Finding
PMC11807416,this study,TEST,PMC,C3172868,Was this on a farm:Find:Pt:^Patient:Nom:PEG Study,LNC,Clinical Attribute
PMC11807416,prior placement,TREATMENT,PMC,C2114504,previous stent placement,MEDCIN,Finding
PMC11807416,transpapillary biliary plastic stents,TREATMENT,PMC,,,,
PMC11807416,a significant factor,PROBLEM,PMC,C5913485,"Instruct person and significant others on signs and symptoms, risk factors, and treatment of hypoglycemia",NIC,Educational Activity
PMC11807416,uncovered duodenal stents,TREATMENT,PMC,,,,
PMC11807416,malignant duodenal stenosis,PROBLEM,PMC,C0940344,Malignant intrinsic appearance of duodenal stenosis,MTHMST,Finding
PMC11807416,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC11807416,procedural planning,TREATMENT,PMC,C0580720,Operative procedure planned,SNOMEDCT_US,Finding
PMC11807416,appropriate biliary drainage methods,TREATMENT,PMC,,,,
PMC11807416,stent performance,TREATMENT,PMC,C2114506,total number of previous stent placements performed (#___),MEDCIN,Finding
PMC11807416,duodenal stenting,TREATMENT,PMC,C0940360,Duodenal stent,SNOMEDCT_US,Medical Device
PMC11807416,an effective palliative option,TREATMENT,PMC,,,,
PMC11807416,further studies,TEST,PMC,C4288176,Study Further Information Contact,NCI,Human
PMC11807416,alternative techniques,TREATMENT,PMC,C1266847,Communication of alternative technique,SNOMEDCT_US,Therapeutic or Preventive Procedure
PMC11807416,stent types,TREATMENT,PMC,C5784524,Multiple Stent Types Used,NCI,Finding
PMC11807416,multicenter prospective trials,TREATMENT,PMC,,,,
PMC11807416,larger sample sizes,TREATMENT,PMC,,,,
PMC3496532,symptom burden,PROBLEM,PMC,C4717145,Symptom Burden,MSH,Finding
PMC3496532,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC3496532,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC3496532,496 pancreatic cancer,PROBLEM,PMC,,,,
PMC3496532,a,TEST,PMC,,,,
PMC3496532,a sevenpoint likert scale,TREATMENT,PMC,,,,
PMC3496532,cox regression,TEST,PMC,C0010235,Cox Proportional Hazards Models,MSH,Quantitative Concept
PMC3496532,the response rate,TEST,PMC,C5963169,Continued Response Rate,NCI,Quantitative Concept
PMC3496532,this study,TEST,PMC,C3172868,Was this on a farm:Find:Pt:^Patient:Nom:PEG Study,LNC,Clinical Attribute
PMC3496532,the care,TREATMENT,PMC,C0030231,Palliative Care,MTH,Therapeutic or Preventive Procedure
PMC3496532,median overall survival,TREATMENT,PMC,,,,
PMC3496532,univariate analysis,TEST,PMC,C0683962,univariate statistics,CHV,Research Activity
PMC3496532,multivariate analysis,TEST,PMC,C0026777,Multivariate Analysis,MSH,Quantitative Concept
PMC3496532,specific ctca treatment center,TREATMENT,PMC,,,,
PMC3496532,significantly lower mortality,PROBLEM,PMC,,,,
PMC3496532,this exploratory analysis,TEST,PMC,,,,
PMC3496532,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC3496532,further exploration,TEST,PMC,,,,
PMC3496532,this difficult malignancy,PROBLEM,PMC,,,,
PMC3496532,this exploratory analysis,TEST,PMC,,,,
PMC3496532,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
